source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents,minus_log10_p,GeneRatio,FoldEnrichment
GO:BP,GO:0061024,membrane organization,0.024945048679581215,True,"""A process which results in the assembly, arrangement of constituent parts, or disassembly of a membrane. A membrane is a double layer of lipid molecules that encloses all cells, and, in eukaryotes, many organelles; may be a single or double lipid bilayer; also includes associated proteins."" [GOC:dph, GOC:tb]",783,188,14,20972,0.07446808510638298,0.017879948914431672,query_1,['GO:0016043'],1.6030156442101524,0.07446808510638298,0.017879948914431672
GO:MF,GO:0140828,metal cation:monoatomic cation antiporter activity,0.025096466949508494,True,"""Enables the transfer of a solute or solutes from one side of a membrane to the other according to the reaction: solute(out) + Na+(in) = solute(in) + Na+(out)."" [GOC:pg]",41,186,3,20208,0.016129032258064516,0.07317073170731707,query_1,"['GO:0015297', 'GO:0046873']",1.600387413671634,0.016129032258064516,0.07317073170731707
GO:CC,GO:0090545,CHD-type complex,0.025117887997475104,True,"""A SWI/SNF-type complex that contains a subunit from the CHD(Chromodomain helicase DNA-binding) family. The CHD family is characterized by two signature sequence motifs: tandem chromodomains located in the N-terminal region, and the SNF2-like ATPase domain located in the central region of the protein structure."" [GOC:krc, GOC:tb, PMID:17350655]",16,187,2,22155,0.0106951871657754,0.125,query_1,['GO:0070603'],1.6000168804445267,0.0106951871657754,0.125
GO:CC,GO:0042622,photoreceptor outer segment membrane,0.025117887997475104,True,"""The membrane surrounding the outer segment of a vertebrate photoreceptor."" [GOC:jl]",16,187,2,22155,0.0106951871657754,0.125,query_1,"['GO:0001750', 'GO:0060170']",1.6000168804445267,0.0106951871657754,0.125
GO:CC,GO:0005942,phosphatidylinositol 3-kinase complex,0.025117887997475104,True,"""A protein complex capable of phosphatidylinositol 3-kinase activity and containing subunits of any phosphatidylinositol 3-kinase (PI3K) enzyme. These complexes are divided in three classes (called I, II and III) that differ for their presence across taxonomic groups and for the type of their constituents. Catalytic subunits of phosphatidylinositol 3-kinase enzymes are present in all 3 classes; regulatory subunits of phosphatidylinositol 3-kinase enzymes are present in classes I and III; adaptor proteins have been observed in class II complexes and may be present in other classes too."" [GOC:bf, PMID:24587488]",16,187,2,22155,0.0106951871657754,0.125,query_1,"['GO:0019898', 'GO:0061695', 'GO:0098796']",1.6000168804445267,0.0106951871657754,0.125
GO:CC,GO:0016581,NuRD complex,0.025117887997475104,True,"""An approximately 2 MDa multi-subunit complex that exhibits ATP-dependent chromatin remodeling activity in addition to histone deacetylase (HDAC) activity, and has been shown to establish transcriptional repression of a number of target genes in vertebrates, invertebrates and fungi. Amongst its subunits, the NuRD complex contains histone deacetylases, histone binding proteins and Mi-2-like proteins."" [PMID:10589671, PMID:11743021, PMID:17289569]",16,187,2,22155,0.0106951871657754,0.125,query_1,"['GO:0000118', 'GO:0005667', 'GO:0090545']",1.6000168804445267,0.0106951871657754,0.125
GO:CC,GO:0032591,dendritic spine membrane,0.025117887997475104,True,"""The portion of the plasma membrane surrounding a dendritic spine."" [GOC:mah]",16,187,2,22155,0.0106951871657754,0.125,query_1,"['GO:0032589', 'GO:0032590', 'GO:0043197', 'GO:0097060']",1.6000168804445267,0.0106951871657754,0.125
GO:MF,GO:0048306,calcium-dependent protein binding,0.02520525457839315,True,"""Binding to a protein or protein complex in the presence of calcium."" [GOC:jid, PMID:10485905]",80,186,4,20208,0.021505376344086023,0.05,query_1,['GO:0005515'],1.598508911737713,0.021505376344086023,0.05
GO:CC,GO:0005773,vacuole,0.025273911208523157,True,"""A closed structure, found only in eukaryotic cells, that is completely surrounded by unit membrane and contains liquid material. Cells contain one or several vacuoles, that may have different functions from each other. Vacuoles have a diverse array of functions. They can act as a storage organelle for nutrients or waste products, as a degradative compartment, as a cost-effective way of increasing cell size, and as a homeostatic regulator controlling both turgor pressure and pH of the cytosol."" [GOC:mtg_sensu, ISBN:0198506732]",882,187,15,22155,0.08021390374331551,0.017006802721088437,query_1,"['GO:0005737', 'GO:0043231']",1.5973275445921713,0.08021390374331551,0.017006802721088437
GO:CC,GO:0034677,integrin alpha7-beta1 complex,0.025273911208523157,True,"""An integrin complex that comprises one alpha7 subunit and one beta1 subunit."" [PMID:12297042]",1,187,1,22155,0.0053475935828877,1.0,query_1,['GO:0008305'],1.5973275445921713,0.0053475935828877,1.0
GO:CC,GO:0044316,cone cell pedicle,0.025273911208523157,True,"""A specialized axon terminus which is produced by retinal cone cells. Pedicles are large, conical, flat end-feet (8-10 micrometers diameter) of the retinal cone axon that lie more or less side by side on the same plane at the outer edge of the outer plexiform layer (OPL)."" [PMID:10939333]",1,187,1,22155,0.0053475935828877,1.0,query_1,['GO:0043679'],1.5973275445921713,0.0053475935828877,1.0
GO:CC,GO:1990718,axonemal central pair projection,0.025273911208523157,True,"""Part of the 9+2 axoneme, that occurs in most motile cilia, consisting of the projections off of the central pair of single microtubules."" [GOC:cilia, PMID:21586547, PMID:9295136]",1,187,1,22155,0.0053475935828877,1.0,query_1,"['GO:0110165', 'GO:1990716']",1.5973275445921713,0.0053475935828877,1.0
GO:CC,GO:0070931,Golgi-associated vesicle lumen,0.025273911208523157,True,"""The volume enclosed by the membrane of a Golgi-associated vesicle."" [GOC:mah]",1,187,1,22155,0.0053475935828877,1.0,query_1,"['GO:0005794', 'GO:0005798', 'GO:0060205']",1.5973275445921713,0.0053475935828877,1.0
GO:CC,GO:0044796,DNA polymerase processivity factor complex,0.025273911208523157,True,"""A protein complex which is capable of increasing the processivity of nucleotide polymerization by DNA polymerase as a part of DNA replication."" [GOC:bhm, GOC:jl]",1,187,1,22155,0.0053475935828877,1.0,query_1,['GO:0150005'],1.5973275445921713,0.0053475935828877,1.0
GO:CC,GO:0043626,PCNA complex,0.025273911208523157,True,"""A protein complex composed of three identical PCNA monomers, each comprising two similar domains, which are joined in a head-to-tail arrangement to form a homotrimer. Forms a ring-like structure in solution, with a central hole sufficiently large to accommodate the double helix of DNA. Originally characterized as a DNA sliding clamp for replicative DNA polymerases and as an essential component of the replisome, and has also been shown to be involved in other processes including Okazaki fragment processing, DNA repair, translesion DNA synthesis, DNA methylation, chromatin remodeling and cell cycle regulation."" [GOC:jl, PMID:12829735]",1,187,1,22155,0.0053475935828877,1.0,query_1,"['GO:0044796', 'GO:0140513']",1.5973275445921713,0.0053475935828877,1.0
GO:CC,GO:0045298,tubulin complex,0.025273911208523157,True,"""A heterodimer of tubulins alpha and beta that constitutes the protomer for microtubule assembly."" [ISBN:0716731363]",1,187,1,22155,0.0053475935828877,1.0,query_1,"['GO:0005856', 'GO:0032991']",1.5973275445921713,0.0053475935828877,1.0
GO:CC,GO:1990150,VEGF-A complex,0.025273911208523157,True,"""A homodimeric, extracellular protein complex containing two VEGF-A monomers. Binds to and activates a receptor tyrosine kinase."" [GOC:bf, GOC:bhm, PMID:12207021, PMID:19658168]",1,187,1,22155,0.0053475935828877,1.0,query_1,['GO:0036454'],1.5973275445921713,0.0053475935828877,1.0
GO:CC,GO:0170047,virus-like capsid,0.025273911208523157,True,"""A protein coat that surrounds nucleic acid to form a structure similar to a virus capsid. Virus-like capsids are non-infectious and are encoded by endogenous (non-viral) genes. Fly and tetrapod Arc (ancestrally-related to retrotransposon Gag) are examples of proteins that can self-assemble into capsid-like structures which encapsulate Arc mRNA and mediate the intercellular transmission of RNA."" [PMID:29328916]",1,187,1,22155,0.0053475935828877,1.0,query_1,['GO:0110165'],1.5973275445921713,0.0053475935828877,1.0
GO:CC,GO:0097144,BAX complex,0.025273911208523157,True,"""An oligomeric protein complex consisting of BAX, a member of the Bcl-2 family of anti- and proapoptotic regulators."" [GOC:so, PMID:14634621]",1,187,1,22155,0.0053475935828877,1.0,query_1,['GO:0097136'],1.5973275445921713,0.0053475935828877,1.0
WP,WP:WP4239,Epithelial to mesenchymal transition in colorectal cancer,0.02529128089337642,True,Epithelial to mesenchymal transition in colorectal cancer,161,169,8,8899,0.047337278106508875,0.049689440993788817,query_1,['WP:000000'],1.5970291749719914,0.047337278106508875,0.049689440993788817
GO:CC,GO:0045335,phagocytic vesicle,0.025324380044896767,True,"""A membrane-bounded intracellular vesicle that arises from the ingestion of particulate material by phagocytosis."" [GOC:go_curators, ISBN:0198506732]",148,187,5,22155,0.026737967914438502,0.033783783783783786,query_1,['GO:0030139'],1.596461177611352,0.026737967914438502,0.033783783783783786
GO:BP,GO:0061387,regulation of extent of cell growth,0.0253252092316056,True,"""Any process that modulates the extent of cell growth."" [GOC:mah, GOC:vw]",97,188,4,20972,0.02127659574468085,0.041237113402061855,query_1,"['GO:0001558', 'GO:0008361']",1.5964469579022769,0.02127659574468085,0.041237113402061855
GO:BP,GO:0030101,natural killer cell activation,0.0253252092316056,True,"""The change in morphology and behavior of a natural killer cell in response to a cytokine, chemokine, cellular ligand, or soluble factor."" [GOC:mgi_curators, ISBN:0781735149]",97,188,4,20972,0.02127659574468085,0.041237113402061855,query_1,['GO:0046649'],1.5964469579022769,0.02127659574468085,0.041237113402061855
GO:BP,GO:0090132,epithelium migration,0.0253252092316056,True,"""The process in which the population of cells that make up an epithelium undergo directed movement."" [GOC:ascb_2009, GOC:dph, GOC:tb]",97,188,4,20972,0.02127659574468085,0.041237113402061855,query_1,['GO:0090130'],1.5964469579022769,0.02127659574468085,0.041237113402061855
GO:BP,GO:0045581,negative regulation of T cell differentiation,0.0253252092316056,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of T cell differentiation."" [GOC:go_curators]",52,188,3,20972,0.015957446808510637,0.057692307692307696,query_1,"['GO:0030217', 'GO:0045580', 'GO:0045620', 'GO:0050868']",1.5964469579022769,0.015957446808510637,0.057692307692307696
GO:BP,GO:0051403,stress-activated MAPK cascade,0.0253252092316056,True,"""A MAPK cascade that starts with the activation of a stress-activated MAP kinase cascade."" [GOC:ai, PMID:15936270]",52,188,3,20972,0.015957446808510637,0.057692307692307696,query_1,"['GO:0000165', 'GO:0031098']",1.5964469579022769,0.015957446808510637,0.057692307692307696
GO:BP,GO:0045833,negative regulation of lipid metabolic process,0.0253252092316056,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of the chemical reactions and pathways involving lipids."" [GOC:go_curators]",97,188,4,20972,0.02127659574468085,0.041237113402061855,query_1,"['GO:0006629', 'GO:0009892', 'GO:0019216']",1.5964469579022769,0.02127659574468085,0.041237113402061855
GO:BP,GO:2000404,regulation of T cell migration,0.0253252092316056,True,"""Any process that modulates the frequency, rate or extent of T cell migration."" [GOC:mah]",52,188,3,20972,0.015957446808510637,0.057692307692307696,query_1,"['GO:0072678', 'GO:2000401']",1.5964469579022769,0.015957446808510637,0.057692307692307696
GO:BP,GO:0006968,cellular defense response,0.0253252092316056,True,"""A defense response that is mediated by cells."" [GOC:ebc]",52,188,3,20972,0.015957446808510637,0.057692307692307696,query_1,['GO:0006952'],1.5964469579022769,0.015957446808510637,0.057692307692307696
GO:BP,GO:2000045,regulation of G1/S transition of mitotic cell cycle,0.02548045807958125,True,"""Any signaling pathway that modulates the activity of a cell cycle cyclin-dependent protein kinase to modulate the switch from G1 phase to S phase of the mitotic cell cycle."" [GOC:mtg_cell_cycle]",150,188,5,20972,0.026595744680851064,0.03333333333333333,query_1,"['GO:0000082', 'GO:1901990', 'GO:1902806']",1.5937927686582671,0.026595744680851064,0.03333333333333333
GO:MF,GO:0042277,peptide binding,0.02551047016329603,True,"""Binding to a peptide, an organic compound comprising two or more amino acids linked by peptide bonds."" [GOC:jl]",237,186,7,20208,0.03763440860215054,0.029535864978902954,query_1,['GO:0005488'],1.5932815371783942,0.03763440860215054,0.029535864978902954
GO:CC,GO:0031201,SNARE complex,0.025671095255898346,True,"""A protein complex involved in membrane fusion; a stable ternary complex consisting of a four-helix bundle, usually formed from one R-SNARE and three Q-SNAREs with an ionic layer sandwiched between hydrophobic layers. One well-characterized example is the neuronal SNARE complex formed of synaptobrevin 2, syntaxin 1a, and SNAP-25."" [GOC:bhm, GOC:pr, PMID:10872468, PMID:19450911]",50,187,3,22155,0.016042780748663103,0.06,query_1,"['GO:0005737', 'GO:0098796']",1.5905556017825613,0.016042780748663103,0.06
GO:CC,GO:0031674,I band,0.02573972463944064,True,"""A region of a sarcomere that appears as a light band on each side of the Z disc, comprising a region of the sarcomere where thin (actin) filaments are not overlapped by thick (myosin) filaments; contains actin, troponin, and tropomyosin; each sarcomere includes half of an I band at each end."" [ISBN:0321204131]",149,187,5,22155,0.026737967914438502,0.03355704697986577,query_1,"['GO:0030017', 'GO:0110165']",1.5893961034382804,0.026737967914438502,0.03355704697986577
WP,WP:WP4479,Suppression of HMGB1 mediated inflammation by THBD,0.025819317264150658,True,Suppression of HMGB1 mediated inflammation by THBD,9,169,2,8899,0.011834319526627219,0.2222222222222222,query_1,['WP:000000'],1.5880552458934634,0.011834319526627219,0.2222222222222222
